,osm_id,build_name
995,108849598,Lung Chak House
996,108849600,Lung Hei House
997,108849604,Lung On House
998,108849606,Lung Tat House
999,108849607,Lung Yue House
1000,108849609,Lung Shun House
1001,108926974,Pak Yuen House
1002,108926975,Chuk Yuen Shopping Centre
1003,108926976,Kai Sin House
1004,108926980,Wing Sin House
1005,108926981,Block 11
1006,108926985,Block 4
1007,108926989,Block 8
1008,108926990,Toa Yuen House
1009,108926991,Tsui Chuk Garden Commercial C
1010,108926992,Lai Yuen House
1011,108926993,Cheung Yuen House
1012,108926996,Lung Bik House
1013,108926997,Po Sin House
1014,108926999,Pang Ching Court
1015,108927000,Yat Sin House
1016,108927002,Wai Yuen House
1017,108927005,Nga Yuen House
1018,108927006,Block 6
1019,108927007,Yung Yuen House
1020,108927012,Wah Yuen House
1021,108927016,Block 14
1022,108927018,Mui Yuen House
1023,108927019,Block 12
1024,108927021,Block 13
1025,108927026,Block 3
1026,108927027,Block 10
1027,108927030,Chiu Sin House
1028,108927032,Block 9
1029,108927033,Block 2
1030,108927034,Chuk Yuen Estate Community Ce
1031,108927038,Yiu Sin House
1032,108927039,Sau Yuen House
1033,108927041,Block 5
1034,108927042,Temple Mall North
1035,108927045,Chung Yuen House
1036,108927046,Cheong Sin House
1037,108927047,Block 7
1038,108927052,Temple Mall North
1039,108927054,Chuk Yuen Sports Centre
1040,108927057,Tat Sin House
1041,108927060,Tung Yuen House
1042,108927061,Lung Cheung Office Block
1043,108927063,Block 1
1044,108927065,Chui Yuen House
1045,108927819,Lung San House
1046,108927820,Lung Cheung House
1047,108929253,Lung Wu House
1048,108929254,Lung Poon Court Commercial Compl
1049,108929255,Lung Kei House (D搴 Block D)
1050,108929257,Lung Chu House
1051,108932407,Block 1
1052,108932410,Block 2
1053,108932416,Block E
1054,108932419,Block C
1055,108932423,Block B
1056,108932427,Block A
1057,108932430,Block D
1058,108935205,Ngan Fung House
1059,108935206,Po Kong Village Road Sport
1060,108935207,Fung Tak Commercial Centre
1061,108935208,Ban Fung House
1062,108935212,Chu Fung House
1063,108935213,Toi Fung House
1064,108935214,Tsz Fung House
1065,108935215,Pik Fung House
1066,108935217,Fung Tak Estate Multi-s
1067,108944098,Lok Shing House
1068,108944103,Lok Wong House
1069,108947642,Lok Yan House
1070,108947643,Lok Tin House
1071,108947644,Lok Moon House
1072,108947645,Lok On House
1073,108947646,Lok Shun House
1074,108947647,Lok Foon House
1075,108947648,Lok Hop House
1076,108947652,Lok Cheung House
1077,108953152,Oi Hong House
1078,108953153,Oi Ning House
1079,108953154,Tsz Lok Estate Ancil
1080,108953155,Oi Fu House
1081,108953158,Oi Chung House
1082,108953159,Oi Wah House
1083,108953160,Oi Kan House
1084,108953161,Oi Cheung House
1085,108953163,Oi Yue House
1086,108953164,Oi Wai House
1087,108953165,Oi Yan House
1088,108953169,Oi Yin House
1089,108953170,Oi Wing House
1090,109197416,lub House (closed)
1091,109681331,Hong Sau House
1092,109681334,Block B
1093,109681347,Ching Yuen House
1094,109681350,Block 2
1095,109681357,Hong Tak House
1096,109681365,Ching Tai House
1097,109681376,Block 1
1098,109681379,Man Kin House
1099,109681390,Ching Tak House
1100,109681400,sz Ching Commercial Complex
1101,109681420,Wong Tai Sin Ambulance Depot
1102,109681422,Man Yue House
1103,109681431,Block 2
1104,109681439,Kwong Fat Building
1105,109681447,Man Tai House
1106,109681449,Ching Hong House
1107,109681455,Block 1
1108,109681457,On Hong House
1109,109681462,Hong Yun House
1110,109681464,ar Park No 2 Tsz Ching Estate
1111,109681469,ho Keung Building
1112,109681478,Hong Kin House
1113,109681480,On Yan House
1114,109681485,Block 3
1115,109681489,Hong Tim House
1116,109681494,Block A
1117,109683375,Ngan Po Ling Annex
1118,109683377,Tung Wah Group of
1119,109683383,Sze Chen Hall
1120,109684398,Fu Lai House
1121,109684400,Fu Shan Estate Market
1122,109684401,Fu Yan House
1123,109684402,Fu Shun House
1124,109743683,Block C
1125,109743688,Chi Lin Centre
1126,109743689,King Hin Court
1127,109743690,Chinese Timber Ar
1128,109743691,Rockery
1129,109743693,King Pik House
1130,109743694,Hall of Deva Kings
1131,109743697,Block 1
1132,109743700,King Yiu House
1133,109743711,Block B
1134,109743714,Grand View Garden Commercial
1135,109743715,Nian Fo Tang
1136,109743716,Block 2
1137,109743718,Long Men Lou
1138,109743722,King Lai Court
1139,109743723,Tang Gallery
1140,109743725,Block A
1141,109743728,Block 3
1142,109743729,King Fung House
1143,109743732,Main Hall
1144,109743733,King Kui House
1145,109743735,King Ying House
1146,109743736,Pu Tong Ta
1147,109743738,Tower 4
1148,109743743,Tower 1
1149,109743747,Block 5
1150,109743749,King Cheong House
1151,109743756,Hall of Bhaisajya Guru
1152,109743759,Song Cha Xie
1153,109743760,Block 4
1154,109743762,Tower 6
1155,109743765,Domintary
1156,109743775,Hall of Bodhisattva Avalokitesvara
1157,109743777,Tower 2
1158,109743785,Tower 3
1159,109743787,Ten-Thousand-Buddha Pagoda
1160,109743790,Domintary
1161,109743791,Tower 5
1162,109743792,Block 2
1163,109743794,The Mill
1164,109743797,Bun Ha Tung
1165,109743798,Block 3
1166,109743799,King Wai House
1167,109743800,Pavilion of Absolute of Perfection
1168,109743805,Scripture Library
1169,109743811,King Tai House
1170,109743813,Block 1
1171,109748425,Kam Wan House
1172,109748427,Luk Ching House
1173,109748429,Pik Hoi House
1174,109748431,Kam Hon House
1175,109748432,Hung Ngok House
1176,109748434,Chui King House
1177,109748435,Tan Fung House
1178,109748436,Pak Suet House
1179,109748437,Kam Pik House
1180,109748438,Chi Mei House
1181,109748439,Kam Wah House
1182,109770958,Block 5
1183,109770961,Block 1
1184,109770964,Block 6
1185,109770966,Block 3
1186,109770971,Block 2
1187,109770974,Block 10
1188,109770975,Block 7
1189,109770978,Block 8
1190,109770981,Block 4
1191,109770983,Block 11
1192,109770986,Block 9
1193,109770990,Block 12
1194,109784411,Yuk Shek House
1195,109784426,Tsuen Shek House
1196,110114062,Block 1
1197,110114099,Tower 2
1198,110114121,Block 2
1199,110114128,Yat Yuet House
1200,110114134,Sze Yu House
1201,110114151,Block 6
1202,110114181,Block 3
1203,110114203,Block 1
1204,110114226,Block 1
1205,110114245,Choi Wan Shopping Centre Phas
1206,110114250,Ngau Chi Wan Sports Centre
1207,110114264,Choi Wan Complex
1208,110114266,King Kung House
1209,110114273,Block 3
1210,110114277,King San House
1211,110114279,Choi Yip House
1212,110114290,Kam Lam House
1213,110114302,Cheung Bor House
1214,110114306,Ngau Chi Wan Civic Centre
1215,110114312,Choi Wan Market
1216,110114319,Pak Hung House
1217,110114334,Yok Yu House
1218,110114342,Koon Yat House
1219,110114347,Pak Fung House
1220,110114350,Block 2
1221,110114355,Ngau Chi Wan Municipal Ser
1222,110114358,Block 2
1223,110114361,Block 5
1224,110114376,Choi Wan Shopping Centre Phas
1225,110114378,Boon Yuet House
1226,110114382,Tower 1
1227,110114386,Yuk Lun House
1228,110114399,Sau Man House
1229,110114425,Block 1
1230,110114433,Ngan Ho House
1231,110114435,Choi Wah House
1232,110114443,Chi Siu House
1233,110114447,ar park
1234,110114448,Sing San House
1235,110114458,Block 3
1236,110114472,Fei Fung House
1237,110114477,Choi Fung Court
1238,110114495,Block 2
1239,110114508,Choi Wan Estate Comunnity Cen
1240,110114515,Yau Lung House
1241,110114517,Block 3
1242,110114522,Block 5
1243,110135729,Block 10
1244,110135735,Block 3
1245,110135737,Block 5
1246,110135743,Block 11
1247,110135747,Block 8
1248,110135756,Block 6
1249,110135765,Block 16
1250,110135770,Block 7
1251,110135780,Block 13
1252,110135786,Block 17
1253,110135791,Block 20
1254,110135798,Block 1
1255,110135809,Block 15
1256,110135810,Block 2
1257,110135816,Block 9
1258,110135825,Block 14
1259,110135827,Block 18
1260,110135832,Block 21
1261,110135837,Block 4
1262,110135845,Block 19
1263,110135854,Block 22
1264,110135859,Block 12
1265,110142540,Kowloon Bay Sports Centre
1266,110144813,Richland Gardens Shopping Centre
1267,110149277,Kai Shing House
1268,110149278,Kai Cheung House
1269,110149279,Kai Yue House
1270,110149281,Kai Ning House
1271,110149283,Kai Yip Recreation Centre
1272,110149284,Kai Lok House
1273,110149285,Kai Yin House
1274,110443328,Ying Lok House
1275,110443332,Ka Yan Mansion
1276,110443333,Block B
1277,110443335,Block B
1278,110443337,Choi Ha Estate Garage
1279,110443343,Block A
1280,110443345,Block A
1281,110443347,Block G
1282,110443354,Block B
1283,110443355,Choi Yuet House
1284,110443359,Block D
1285,110443362,Block E
1286,110443363,Block C
1287,110443367,Block A
1288,110443368,Block C
1289,110443370,Block D
1290,110443374,Kai Fan House
1291,110443375,Block F
1292,110443380,Block C
1293,110443382,Block H
1294,110443386,Block E
1295,110443389,Ying Hong House
1296,110443414,Ka Lai Mansion
1297,110443417,Block B
1298,110443419,Block A
1299,110443420,Block C
1300,110443423,Block F
1301,110443425,Choi Yat House
1302,110443427,Block D
1303,110443432,Kai Pong House
1304,110443434,Block G
1305,110443437,Ying Shun House
1306,110443441,Block A
1307,110443444,Kai Hong House
1308,110443449,Ying On House
1309,110443463,Choi Sing House
1310,110443466,Ka Yin Mansion
1311,110443469,Ying Fu House
1312,110443471,Kai On House
1313,110443474,Block B
1314,111298956,Star Ferry Pier
1315,111319269,Main Pumping Station
1316,111508789,Tai Po Complex
1317,111524373,Man Mo Yee Tai Temple
1318,111529731,Oi Yuk House
1319,111529740,Aldrich Bay Community H
1320,111529742,Oi Yuk House
1321,111578868,Mui Wo Government Offic
1322,111581455,Mui Wo Municipal Service Buil
1323,111706734,Lai King
1324,111784781,Hyperspace Mountain
1325,111785045,Theater in the Wild
1326,111785046,Emporium
1327,111785053,City Hall
1328,112284781,Tin Hau Temple
1329,112284786,Optimall
1330,112284788,Block 1
1331,112284803,Yeung Uk Road Municipal Se
1332,112284829,Block 2
1333,112284831,Block 3
1334,112284845,Block 1
1335,112284859,Block 2
1336,112284883,Wai Tsuen Sports Centre
1337,112453125,Ocean Centre
1338,112453126,The Gateway
1339,112453138,Marco Polo Hongkong Hot
1340,112453139,Ocean Terminal
1341,112453148,Star House
1342,112480411,Plaza Inn
1343,112480418,Hong Kong Disneyland
1344,112658719,Entertainment Building
1345,112658724,Walt Disney Im
1346,112658730,River View Caf茅
1347,112659018,Disneyland Resort
1348,112659020,Team Disney
1349,112661783,Hin Pui House
1350,112661785,Hin Fu House
1351,112661787,Hin Yeung House
1352,112661788,Hin Hing House
1353,112661791,Hin Tak House
1354,112661793,Hin Yau House
1355,112661794,Hin Kwai House
1356,112661796,Hin Wan House
1357,112661797,Hin Yiu House
1358,112685823,Pedder Building
1359,112685824,Aon China Building
1360,112685825,Wheelock House
1361,112687052,Chong Yip Centre
1362,112687055,Block B
1363,112687056,Block A
1364,112701928,Choi Yin House
1365,112701931,Choi Yan House
1366,112701939,Bliss District Elderly
1367,112701944,Choi Shun House
1368,112701948,Choi Yee House
1369,112701958,Choi Hay House
1370,112701963,Choi King House
1371,112701967,Choi Chun House
1372,112701970,Choi Sin House
1373,112701975,Choi Lok House
1374,112701976,Choi Shing House
1375,112701977,Choi Leong House
1376,112701981,Choi Foon House
1377,112704672,Block Q
1378,112704673,Amoy Plaza
1379,112704674,Block S
1380,112704675,Block O
1381,112704678,Block M
1382,112704680,Block H
1383,112704682,Block J
1384,112704684,Block P
1385,112704690,Block N
1386,112704692,Block R
1387,112704693,Block L
1388,112704695,Block K
1389,112704697,Block I
1390,112706366,Wai King Building
1391,112907771,Arden Court
1392,112907780,Glen Circuit Apartments
1393,112907799,Block D
1394,112907828,Block B
1395,112907840,Block B
1396,112907852,"C搴 Blocks B, C"
1397,112907869,Block C
1398,112907879,Tower C
1399,112907893,Block A
1400,112907900,Block A
1401,112907905,omestead Mansion
1402,112907930,Block A
1403,112907937,Hop Yat Chu
1404,112907944,"C搴 Blocks B, C"
1405,112907949,Tin Hau Temple Ro
1406,112907961,Block A
1407,112907974,Tower A
1408,112907978,Block B
1409,112907986,Block 3
1410,112907994,Hacienda
1411,112908004,illtop
1412,112908015,Block 4
1413,112908036,Block A
1414,112908042,Block C
1415,112908048,Block A
1416,112908058,Fleur Pavilia
1417,112908077,Block C
1418,112908082,"C搴 Blocks B, C"
1419,112908095,Block B
1420,112908107,Block B
1421,112908110,alisades Club
1422,112908128,Block D
1423,112908135,Block A
1424,112908140,Block A
1425,112908145,Block 1
1426,112908160,Cloudview Road
1427,112908169,St Peter's Church
1428,112908181,Tower B
1429,112908187,Block 2
1430,112953073,Tung Ma House
1431,112953074,Tung Po House
1432,113146404,Block A
1433,113146422,Lok Fu Toilet
1434,113146429,Block E
1435,113146436,Block B
1436,113146464,Block F
1437,113146477,Block A
1438,113146513,Block D
1439,113146519,Block G
1440,113146524,Block C
1441,113154732,Ping Tin Shopping Centre
1442,113194754,Mai Po Nature
1443,113279491,Academic Main Building
1444,113279493,Library Complex
1445,113279495,Library Complex
1446,113279502,D搴 Blocks A-D
1447,113279503,H搴 Blocks E-H
1448,113279506,Shetland
1449,113279511,Braemar Hill Nursery School
1450,113279513,Block 2
1451,113279514,Block 1
1452,113279517,K搴 Blocks J-K
1453,113279520,Lady Lily Shaw Hall
1454,113279525,Orkney
1455,113356793,Yat Tung Estate Car Park
1456,113661458,Chui Yat House
1457,113661788,Mei Yat House
1458,113661791,Yuet Yat House
1459,113661792,Sui Yat House
1460,113661793,Kan Yat House
1461,113661794,Kit Yat House
1462,113661795,Kui Yat House
1463,113661796,Mun Yat House
1464,113681348,Hong Kong SkyCity Marri
1465,113746966,Integrated Airport Cent
1466,114127083,Boundary Street Sports Ce
1467,114127115,Boundary Street Sports Ce
1468,114225423,Discovery Bay Telephone Ex
1469,114225447,B鍗) Marina Drive Staf
1470,114282496,Hong Kong Visual Arts C
1471,114282497,Cotton Tree Drive Marri
1472,114282501,Forsgate Conservatory
1473,114282522,Hong Kong Squash Centre
1474,114389324,HSBC Centre Tower 1
1475,114392698,Yu Kiu Ancestral Hall
1476,114392703,Tang Ancestral Hall
1477,114393006,Yeung Hau Temple
1478,114393168,Tsui Sing Lau Pagoda
1479,114395929,Kun Ting Study Hall
1480,114396366,Hung Shing Temple
1481,114396555,Yeuk Hui Study Hall
1482,114396867,Ching Shu Hin
1483,114437465,Maritime Square 1
1484,114734095,Central Fire Station
1485,116915359,The Helena May
1486,117088642,Hong Kong Electri
1487,117088643,Harcourt Road Freshwate
1488,117088644,Anne Black Hong Kong Re
1489,117088646,Hong Kong Arts Centre
1490,117088647,Fenwick Pier
1491,117538200,Block M1
1492,117538203,Block F1
1493,117538206,Block S2
1494,117538208,Block C2
1495,117538213,Block T2
1496,117538216,Block B2
1497,117538221,Block I1
1498,117538229,Telford Plaza 2
1499,117538233,Block N1
1500,117538238,Block E1
1501,117538248,Block D1
1502,117538253,Block K2
1503,117538262,Block A1
1504,117538270,Block Q1
1505,117538274,Block G1
1506,117538283,Telford Plaza 1
1507,117538287,Block U2
1508,117538295,Block O2
1509,117538302,UOW College Ho
1510,117538310,Block J2
1511,117538314,Block F2
1512,117538316,Block R2
1513,117538320,Block C1
1514,117538326,Block B1
1515,117538329,Block H2
1516,117538331,Hang Seng Tower
1517,117538332,Block N2
1518,117538337,Block P1
1519,117538340,CL寰风忔埐闄 MCL Telford Cinema
1520,117538342,Block D2
1521,117538346,Block K1
1522,117538349,Block M2
1523,117538353,Block Q2
1524,117538356,Block S1
1525,117538361,Block T1
1526,117538363,Block O1
1527,117538367,Block I2
1528,117538369,Telford Plaza 2
1529,117538375,Block E2
1530,117538378,Block J1
1531,117538386,Block R1
1532,117538388,Block A2
1533,117538391,Block G2
1534,117538394,Block H1
1535,117538397,MTR Headquarters Building
1536,117538398,Block U1
1537,117538404,Block P2
1538,117538406,Telford Recreation Club
1539,117538407,Block L
1540,120319764,Mountain View Pavilion
1541,120493489,Man On House
1542,120493492,Man Shun House
1543,120493494,Man Lee House
1544,120493495,Man Lok House
1545,120493496,Man Keung House
1546,120493497,Man Hong House
1547,120493498,Man Tai House
1548,120493500,Man Hing House
1549,120731546,Lee Foo House
1550,120731553,Lee Hong House
1551,120731562,Lee Yat House
1552,120731566,Lee Yip House
1553,120731568,On Chak House
1554,120731579,On Kwan House
1555,120731592,Shun Cheung House
1556,120731602,Shun Fai House
1557,120731605,Shun Fung House
1558,120731606,Shun Hong House
1559,120731613,Shun Lee Estate Community Cen
1560,120731617,Shun Lee Estate Communi
1561,120731624,Shun Lee Shopping Centre Pha
1562,120731631,Shun Lee Tsuen Sports Centre
1563,120731634,Shun Lung House
1564,120731638,Shun Mei House
1565,120731641,Shun Ning House
1566,120731646,Shun On Shopping Centre
1567,120731648,Shun Shing House
1568,120731653,Shun Tai House
1569,120731654,Shun Wah House
1570,120731658,Shun Wing House
1571,120731662,Shun Ying House
1572,120978608,Shun Lee Disciplined Se
1573,120978616,Shun Tin Estate Multi-
1574,120978618,Shun Tin Market
1575,120978633,Tin Fai House
1576,120978635,Tin Hang House
1577,120978645,Tin Kei House
1578,120978647,Tin Kuen House
1579,120978650,Tin Lok House
1580,120978660,Tin Wing House
1581,120978663,Tin Yiu House
1582,121051806,Hiu Ching House
1583,121051807,Hiu Fai House
1584,121051809,Hiu Lai Shopping Centre
1585,121051810,Hiu On House
1586,121051811,Hiu Shun House
1587,121051812,Hiu Sing House
1588,121051813,Hiu Tin House
1589,121051814,Hiu Wo House
1590,121051815,Hiu Yat House
1591,121117015,Chin Wah House
1592,121117016,Chun Wah Road Sports Centre
